region,code,name,zsc,area,length,lon,lat
Lazio,IT6000001,Fondali tra le foci del Fiume Chiarone e Fiume Fiora,,2629,11,11.4733,42.3539
Lazio,IT6000002,Fondali antistanti Punta Morelle,sì,2728,4,11.5769,42.2869
Lazio,IT6000003,Fondali tra le foci del Torrente Arrone e del Fiume Marta,sì,2397,5,11.6483,42.2544
Lazio,IT6000004,Fondali tra Marina di Tarquinia e Punta della Quaglia,sì,1841,3,11.6956,42.1961
Lazio,IT6000005,Fondali tra Punta S. Agostino e Punta della Mattonara,sì,557,5,11.7386,42.1372
Lazio,IT6000006,Fondali tra Punta del Pecoraro e Capo Linaro,sì,1096,5,11.8194,42.0353
Lazio,IT6000007,Fondali antistanti S. Marinella,sì,1353,3,11.9283,42.0178
Lazio,IT6000008,Secche di Macchiatonda,sì,1696,5,11.9578,41.9836
Lazio,IT6000009,Secche di Torre Flavia,sì,1073,3,12.0303,41.9406
Lazio,IT6000010,Secche di Tor Paterno,sì,1381,1,12.3389,41.6050
Lazio,IT6000011,Fondali tra Torre Astura e Capo Portiere,sì,2130,3,12.7797,41.3900
Lazio,IT6000012,Fondali tra Capo Portiere e Lago di Caprolace (foce),sì,2553,12,12.8717,41.3683
Lazio,IT6000013,Fondali tra Capo Circeo e Terracina,sì,3847,15,13.1703,41.2503
Lazio,IT6000014,Fondali tra Terracina e Lago Lungo,sì,2182,13,13.3331,41.2728
Lazio,IT6000015,Fondali circostanti l'Isola di Palmarola,sì,1929,15,12.8622,40.9208
Lazio,IT6000016,Fondali circostanti l'Isola di Ponza,sì,2207,22,12.9725,40.9136
Lazio,IT6000017,Fondali circostanti l'Isola di Zannone,sì,512,9,13.0461,40.9631
Lazio,IT6000018,Fondali circostanti l'Isola di Ventotene,sì,757,7,13.4214,40.7978
Lazio,IT6000019,Fondali circostanti l'Isola di S. Stefano,sì,52,3,13.4603,40.7892
Lazio,IT6010001,Medio corso del Fiume Paglia,sì,161,0,11.9750,42.7647
Lazio,IT6010002,Bosco del Sasseto,sì,61,0,11.9475,42.7611
Lazio,IT6010004,Monte Rufeno,sì,1677,0,11.8897,42.7928
Lazio,IT6010005,Fosso dell'Acqua Chiara,sì,140,0,11.8817,42.8011
Lazio,IT6010006,Valle del Fossatello,sì,522,0,11.9175,42.7942
Lazio,IT6010007,Lago di Bolsena,sì,11475,0,11.9281,42.5931
Lazio,IT6010008,Monti Vulsini,sì,2389,0,12.0142,42.5964
Lazio,IT6010009,Calanchi di Civita di Bagnoregio,sì,1592,0,12.1525,42.6228
Lazio,IT6010011,Caldera di Latera,sì,1218,0,11.7964,42.6194
Lazio,IT6010012,Lago di Mezzano,sì,149,0,11.7703,42.6128
Lazio,IT6010013,Selva del Lamone,sì,3066,0,11.7025,42.5767
Lazio,IT6010014,Il Crostoletto,sì,41,0,11.6436,42.5531
Lazio,IT6010015,Vallerosa,sì,14,0,11.6900,42.5286
Lazio,IT6010016,Monti di Castro,sì,1558,0,11.5928,42.5144
Lazio,IT6010017,Sistema fluviale Fiora - Olpeta,sì,1040,0,11.6247,42.4925
Lazio,IT6010018,Litorale a nord ovest delle Foci del Fiora,sì,185,0,11.4953,42.3633
Lazio,IT6010019,Pian dei Cangani,sì,41,0,11.5244,42.3558
Lazio,IT6010020,Fiume Marta (alto corso),sì,704,20,11.9061,42.4464
Lazio,IT6010021,Monte Romano,sì,3737,0,11.9042,42.3319
Lazio,IT6010022,Monte Cimino (versante nord),sì,975,0,12.1978,42.4228
Lazio,IT6010023,Monte Fogliano e Monte Venere,sì,618,0,12.1444,42.3267
Lazio,IT6010024,Lago di Vico,sì,1501,0,12.1728,42.3219
Lazio,IT6010026,Saline di Tarquinia,sì,150,0,11.7175,42.2003
Lazio,IT6010027,Litorale tra Tarquinia e Montalto di Castro,sì,200,0,11.6119,42.3086
Lazio,IT6010028,Necropoli di Tarquinia,sì,191,0,11.7861,42.2433
Lazio,IT6010029,Gole del Torrente Biedano,sì,89,0,12.0472,42.2608
Lazio,IT6010030,Area di S. Giovenale e Civitella Cesi,sì,304,0,11.9875,42.2225
Lazio,IT6010031,Lago di Monterosi,sì,51,0,12.3008,42.2056
Lazio,IT6010032,Fosso Cerreto,sì,331,0,12.3911,42.2383
Lazio,IT6010033,Mola di Oriolo,sì,176,0,12.0944,42.1719
Lazio,IT6010034,Faggete di Monte Raschio e Oriolo,sì,712,0,12.1786,42.1842
Lazio,IT6010035,Fiume Mignone (basso corso),sì,90,0,11.8383,42.2139
Lazio,IT6010036,Sughereta di Tuscania,sì,40,0,11.9058,42.4242
Lazio,IT6010037,"Il ""Quarto"" di Barbarano Romano",sì,981,0,12.0456,42.2336
Lazio,IT6010038,Travertini di Bassano in Teverina,sì,101,0,12.3203,42.4861
Lazio,IT6010039,Acropoli di Tarquinia,sì,219,0,11.7881,42.2556
Lazio,IT6010040,Monterozzi,sì,4.78,0,11.6675,42.4214
Lazio,IT6010041,Isole Bisentina e Martana,sì,26,0,11.9058,42.5817
Lazio,IT6020001,Piano dei Pantani,sì,80,0,13.1975,42.7297
Lazio,IT6020002,Lago Secco e Agro Nero,sì,135,0,13.3214,42.7067
Lazio,IT6020004,Valle Avanzana - Fuscello,sì,1151,0,12.8586,42.5469
Lazio,IT6020006,Vallone del Rio Fuggio,sì,293,0,12.9356,42.5325
Lazio,IT6020007,Gruppo Monte Terminillo,sì,3186,0,13.0244,42.4942
Lazio,IT6020008,Monte Fausola,sì,143,0,12.8797,42.5444
Lazio,IT6020009,Bosco Vallonina,sì,1125,0,12.9914,42.5031
Lazio,IT6020010,Lago di Ventina,sì,45,0,12.7517,42.5086
Lazio,IT6020011,Laghi Lungo e Ripasottile,sì,907,0,12.8211,42.4775
Lazio,IT6020012,Piana di S. Vittorino - Sorgenti del Peschiera,sì,544,0,12.9961,42.3675
Lazio,IT6020013,Gole del Velino,sì,509,0,13.0825,42.4311
Lazio,IT6020014,Piana di Rascino,sì,245,0,13.1500,42.3422
Lazio,IT6020015,Complesso del Monte Nuria,sì,1800,0,13.0839,42.3514
Lazio,IT6020016,Bosco Pago,sì,83,0,12.6344,42.3836
Lazio,IT6020017,Monte Tancia e Monte Pizzuto,sì,6821,0,12.7242,42.3603
Lazio,IT6020018,Fiume Farfa (corso medio - alto),sì,597,0,12.7775,42.2442
Lazio,IT6020019,Monte degli Elci e Monte Grottone,sì,515,0,12.7625,42.1942
Lazio,IT6020020,Monti della Duchessa (area sommitale),sì,1173,0,13.3383,42.1936
Lazio,IT6020021,Monte Duchessa - Vallone Cieco e Bosco Cartore,sì,521,0,13.3208,42.1772
Lazio,IT6020022,Inghiottitoio di Val di Varri,sì,3.94,7,13.1428,42.1908
Lazio,IT6020023,Grotta La Pila,sì,0.68,4,12.9306,42.1756
Lazio,IT6020024,Lecceta del Convento Francescano di Greccio,sì,84,0,12.7519,42.4650
Lazio,IT6020025,Monti della Laga (Area Sommitale),sì,2424,0,13.3786,42.6439
Lazio,IT6020026,Forre alveali dell'Alta Sabina,sì,94,0,12.6197,42.3858
Lazio,IT6020027,Formazioni a Buxus sempervirens del Reatino,sì,19,0,12.8806,42.3908
Lazio,IT6020028,Monte Cagno e Colle Pratoguerra,sì,343,0,13.1169,42.4692
Lazio,IT6020029,Pareti rocciose del Salto e del Turano,sì,174,0,12.8839,42.3519
Lazio,IT6030001,Fiume Mignone (medio corso),sì,482,0,12.0381,42.1289
Lazio,IT6030003,Boschi mesofili di Allumiere,sì,628,0,11.9181,42.1636
Lazio,IT6030004,Valle di Rio Fiume,sì,908,0,11.9669,42.0814
Lazio,IT6030006,Monte Tosto,sì,62,0,12.0583,42.0358
Lazio,IT6030007,Monte Paparano,sì,146,0,12.0883,42.0597
Lazio,IT6030008,Macchia di Manziana,sì,801,0,12.0994,42.1153
Lazio,IT6030009,Caldara di Manziana,sì,90,0,12.0956,42.0878
Lazio,IT6030010,Lago di Bracciano,sì,5864,0,12.2314,42.1225
Lazio,IT6030011,Valle del Cremera - Zona del Sorbo,sì,386,0,12.4078,42.1044
Lazio,IT6030012,Riserva naturale Tevere Farfa,sì,2063,0,12.6169,42.2283
Lazio,IT6030014,Monte Soratte,sì,445,0,12.5103,42.2431
Lazio,IT6030015,Macchia di S. Angelo Romano,sì,798,0,12.7239,42.0431
Lazio,IT6030016,Antica Lavinium - Pratica di Mare,sì,48,0,12.4742,41.6647
Lazio,IT6030017,Maschio dell'Artemisio,sì,2510,0,12.7681,41.7242
Lazio,IT6030018,Cerquone - Doganella,sì,262,0,12.7850,41.7614
Lazio,IT6030019,Macchiatonda,sì,242,0,11.9928,42.0014
Lazio,IT6030021,Sughereta del Sasso,sì,111,0,12.0350,42.0536
Lazio,IT6030022,Bosco di Palo Laziale,sì,129,0,12.0964,41.9383
Lazio,IT6030023,Macchia Grande di Focene e Macchia dello Stagneto,sì,317,0,12.2167,41.8272
Lazio,IT6030024,Isola Sacra,sì,42,0,12.2381,41.7464
Lazio,IT6030025,Macchia Grande di Ponte Galeria,sì,1056,0,12.2872,41.8717
Lazio,IT6030027,Castel Porziano (fascia costiera),sì,428,0,12.3789,41.6847
Lazio,IT6030028,Castel Porziano (querceti igrofili),sì,328,0,12.4269,41.7467
Lazio,IT6030030,Monte Gennaro (versante sud ovest),sì,338,0,12.7914,42.0594
Lazio,IT6030031,Monte Pellecchia,sì,1110,0,12.8625,42.1106
Lazio,IT6030032,Torrente Licenza ed affluenti,sì,235,0,12.8875,42.0800
Lazio,IT6030033,Travertini Acque Albule (Bagni di Tivoli),,412,0,12.7394,41.9472
Lazio,IT6030034,Valle delle Cannuccete,sì,383,0,12.9128,41.8511
Lazio,IT6030035,Monte Guadagnolo,sì,569,0,12.9239,41.9092
Lazio,IT6030036,Grotta dell'Arco - Bellegra,sì,34,4,13.0492,41.8892
Lazio,IT6030037,Monti Ruffi (versante sud ovest),sì,579,0,12.9692,41.9572
Lazio,IT6030038,Lago di Albano,sì,604,0,12.6686,41.7481
Lazio,IT6030039,Albano (Località Miralago),sì,45,0,12.6625,41.7364
Lazio,IT6030040,Monte Autore e Monti Simbruini centrali,sì,6685,0,13.2261,41.9500
Lazio,IT6030041,Monte Semprevisa e Pian della Faggeta,sì,1335,0,13.0847,41.5800
Lazio,IT6030042,Alta Valle del Torrente Rio,sì,293,0,13.0500,41.6314
Lazio,IT6030044,Macchia della Spadellata e Fosso S. Anastasio,sì,375,0,12.5972,41.5258
Lazio,IT6030045,Lido dei Gigli,sì,221,0,12.5664,41.5250
Lazio,IT6030046,Tor Caldara (zona solfatare e fossi),sì,43,0,12.5936,41.4886
Lazio,IT6030047,Bosco di Foglino,sì,552,0,12.7167,41.4672
Lazio,IT6030048,Litorale di Torre Astura,sì,201,0,12.7267,41.4342
Lazio,IT6030049,Zone umide a ovest del Fiume Astura,sì,28,0,12.7706,41.4181
Lazio,IT6030050,Grotta dell'Inferniglio,sì,0.33,3,13.1553,41.8911
Lazio,IT6030051,Basso corso del Rio Fiumicino,sì,83,0,12.9264,42.0081
Lazio,IT6030052,Villa Borghese e Villa Pamphili,sì,342,0,12.4439,41.8850
Lazio,IT6030053,Sughereta di Castel di Decima,sì,538,0,12.4456,41.7386
Lazio,IT6040001,Grotta degli Ausi,sì,0.09,4,13.2717,41.5080
Lazio,IT6040002,Ninfa (ambienti acquatici),sì,22,0,12.9553,41.5758
Lazio,IT6040003,Laghi Gricilli,sì,179,0,13.1253,41.4494
Lazio,IT6040004,Bosco Polverino,sì,108,0,13.1853,41.4381
Lazio,IT6040005,Sugherete di S. Vito e Valle Marina,sì,220,0,13.3342,41.3739
Lazio,IT6040006,Monti Ausoni meridionali,sì,4235,0,13.3281,41.3575
Lazio,IT6040007,Monte Leano,sì,743,0,13.2189,41.3292
Lazio,IT6040008,Canali in disuso della bonifica Pontina,sì,593,0,13.1847,41.3633
Lazio,IT6040009,Monte S. Angelo,sì,65,0,13.2611,41.2939
Lazio,IT6040010,Lago di Fondi,sì,702,0,13.3358,41.3214
Lazio,IT6040011,Lago Lungo,sì,82,0,13.4014,41.2753
Lazio,IT6040012,"Laghi Fogliano, Monaci, Caprolace e Pantani dell'Inferno",sì,1429,0,12.9464,41.3714
Lazio,IT6040013,Lago di Sabaudia,sì,395,0,13.0272,41.2789
Lazio,IT6040014,Foresta Demaniale del Circeo,sì,3007,0,13.0442,41.3372
Lazio,IT6040016,Promontorio del Circeo (Quarto Caldo),sì,427,0,13.0525,41.2317
Lazio,IT6040017,Promontorio del Circeo (Quarto Freddo),sì,464,0,13.0642,41.2372
Lazio,IT6040018,Dune del Circeo,sì,441,0,12.9828,41.3347
Lazio,IT6040020,Isole di Palmarola e Zannone,sì,236,0,12.8578,40.9358
Lazio,IT6040021,Duna di Capratica,sì,30,0,13.3906,41.2761
Lazio,IT6040022,Costa rocciosa tra Sperlonga e Gaeta,sì,233,0,13.5017,41.2278
Lazio,IT6040023,Promontorio Gianola e Monte di Scauri,sì,224,0,13.6822,41.2508
Lazio,IT6040024,Rio S. Croce,sì,20,0,13.6945,41.2632
Lazio,IT6040025,Fiume Garigliano (tratto terminale),sì,12,3,13.7678,41.2322
Lazio,IT6040026,Monte Petrella (area sommitale),sì,73,0,13.6697,41.3206
Lazio,IT6040027,Monte Redentore (versante sud),sì,354,0,13.6397,41.2967
Lazio,IT6040028,Forcelle di Campello e di Fraile,sì,270,0,13.6111,41.3278
Lazio,IT6050001,Versante meridionale del Monte Scalambra,sì,195,0,13.1042,41.8433
Lazio,IT6050002,Monte Porciano (versante sud),sì,90,0,13.2050,41.7597
Lazio,IT6050003,Castagneti di Fiuggi,sì,212,0,13.2108,41.7825
Lazio,IT6050004,Monte Viglio (area sommitale),sì,292,0,13.3747,41.8961
Lazio,IT6050005,Alta Valle del Fiume Aniene,sì,282,0,13.1633,41.8817
Lazio,IT6050006,Grotta dei Bambocci di Collepardo,sì,0.68,2,13.3653,41.7586
Lazio,IT6050007,Monte Tarino e Tarinello (area sommitale),sì,342,0,13.2869,41.9361
Lazio,IT6050009,Campo Catino,sì,133,0,13.3361,41.8400
Lazio,IT6050010,Valle dell'Inferno,sì,722,0,13.4247,41.8092
Lazio,IT6050011,Monte Passeggio e Pizzo Deta (versante sud),sì,557,0,13.4619,41.7803
Lazio,IT6050012,Monte Passeggio e Pizzo Deta (area sommitale),sì,811,0,13.4781,41.7986
Lazio,IT6050014,Vallone Lacerno (fondovalle),sì,829,0,13.6950,41.7772
Lazio,IT6050015,Lago di Posta Fibreno,sì,139,0,13.6819,41.7006
Lazio,IT6050016,Monte Ortara e Monte La Monna,sì,391,0,13.3786,41.8106
Lazio,IT6050017,Pendici di Colle Nero,sì,132,0,13.8508,41.7261
Lazio,IT6050018,Cime del Massiccio della Meta,sì,2541,0,13.9619,41.6517
Lazio,IT6050020,Val Canneto,sì,990,0,13.9097,41.6886
Lazio,IT6050021,Monte Caccume,sì,369,0,13.2306,41.5722
Lazio,IT6050022,Grotta di Pastena,sì,1.27,6,13.4897,41.4972
Lazio,IT6050023,Fiume Amaseno (alto corso),sì,46,9,13.3133,41.4717
Lazio,IT6050024,Monte Calvo e Monte Calvilli,sì,1658,0,13.4456,41.4750
Lazio,IT6050025,Bosco Selvapiana di Amaseno,sì,257,0,13.3169,41.4864
Lazio,IT6050026,Parete del Monte Fammera,sì,266,0,13.7150,41.3553
Lazio,IT6050027,Gole del Fiume Melfa,sì,1181,0,13.6669,41.6025
Lazio,IT6050028,Massiccio del Monte Cairo (aree sommitali),sì,2787,0,13.7472,41.5703
Lazio,IT6050029,Sorgenti dell'Aniene,sì,324,0,13.2947,41.9131
Abruzzo,IT7110075,Serra e Gole di Celano - Val d'Arano,,2350,0,13.5519,42.1200
Abruzzo,IT7110086,Doline di Ocre,,381,0,13.4703,42.2983
Abruzzo,IT7110088,Bosco di Oricola,,598,0,13.0325,42.0808
Abruzzo,IT7110089,Grotte di Pietrasecca,,246,0,13.1325,42.1458
Abruzzo,IT7110090,Colle del Rascito,,1037,0,13.6928,42.0458
Abruzzo,IT7110091,Monte Arunzo e Monte Arezzo,,1696,0,13.3375,42.0031
Abruzzo,IT7110092,Monte Salviano,,860,0,13.4347,41.9789
Abruzzo,IT7110096,Gole di San Venanzio,,1215,0,13.7750,42.1247
Abruzzo,IT7110097,Fiumi Giardino - Sagittario - Aterno - Sorgenti del Pescara,,288,0,13.8319,42.1464
Abruzzo,IT7110099,Gole del Sagittario,,1349,0,13.8142,41.9647
Abruzzo,IT7110100,Monte Genzana,,5805,0,13.9147,41.9564
Abruzzo,IT7110101,Lago di Scanno ed Emissari,,103,0,13.8647,41.9219
Abruzzo,IT7110103,Pantano Zittola,,233,0,14.1053,41.7539
Abruzzo,IT7110104,Cerrete di Monte Pagano e Feudozzo,,921,0,14.1881,41.7658
Abruzzo,IT7110202,Gran Sasso,,33995,0,13.6197,42.4353
Abruzzo,IT7110204,Maiella Sud Ovest,,6276,0,14.0164,41.9547
Abruzzo,IT7110205,Parco Nazionale d'Abruzzo,,58880,0,13.6872,41.8503
Abruzzo,IT7110206,Monte Sirente e Monte Velino,,26654,0,13.5189,42.2161
Abruzzo,IT7110207,Monti Simbruini,,19886,0,13.3569,41.9356
Abruzzo,IT7110208,Monte Calvo e Colle Macchialunga,,2709,0,13.1792,42.4164
Abruzzo,IT7110209,Primo tratto del Fiume Tirino e Macchiozze di San Vito,,1294,0,13.8119,42.2750
Abruzzo,IT7120022,Fiume Mavone,,160,0,13.6822,42.5222
Abruzzo,IT7120081,Fiume Tordino (medio corso),,313,0,13.6449,42.6283
Abruzzo,IT7120082,Fiume Vomano (da Cusciano a Villa Vomano),,459,0,13.6707,42.5845
Abruzzo,IT7120083,Calanchi di Atri,,1154,0,13.9876,42.5519
Abruzzo,IT7120201,Monti della Laga e Lago di Campotosto,,15816,0,13.4289,42.6686
Abruzzo,IT7120213,Montagne dei Fiori e di Campli e Gole del Salinello,,4221,0,13.6033,42.7544
Abruzzo,IT7120215,Torre del Cerrano,,3415,0,14.0944,42.5903
Abruzzo,IT7130024,Monte Picca - Monte di Roccatagliata,,1766,0,13.8500,42.2014
Abruzzo,IT7130031,Fonte di Papa,,811,0,14.0556,42.2208
Abruzzo,IT7130105,Rupe di Turrivalignani e Fiume Pescara,,185,0,14.0222,42.2750
Abruzzo,IT7130214,Lago di Penne,,109,0,13.9022,42.4444
Abruzzo,IT7140043,Monti Pizi - Monte Secine,,4195,0,14.1694,41.9117
Abruzzo,IT7140106,Fosso delle Farfalle (sublitorale chietino),,792,0,14.4722,42.2583
Abruzzo,IT7140107,Lecceta litoranea di Torino di Sangro e foce del Fiume Sangro,,552,0,14.5417,42.2292
Abruzzo,IT7140108,Punta Aderci - Punta della Penna,,317,0,14.6780,42.1785
Abruzzo,IT7140109,Marina di Vasto,,57,0,14.7403,42.0861
Abruzzo,IT7140110,Calanchi di Bucchianico (Ripe dello Spagnolo),,180,0,14.1553,42.3172
Abruzzo,IT7140111,Boschi ripariali sul Fiume Osento,,595,0,14.5306,42.1667
Abruzzo,IT7140112,Bosco di Mozzagrogna (Sangro),,428,0,14.4480,42.1637
Abruzzo,IT7140115,Bosco Paganello (Montenerodomo),,593,0,14.2692,41.9850
Abruzzo,IT7140116,Gessi di Gessopalena,,402,0,14.2475,42.0597
Abruzzo,IT7140117,Ginepreti a Juniperus macrocarpa e Gole del Torrente Rio Secco,,1311,0,14.2967,42.0794
Abruzzo,IT7140118,Lecceta di Casoli e Bosco di Colleforeste,,596,0,14.2600,42.1083
Abruzzo,IT7140121,Abetina di Castiglione Messer Marino,,630,0,14.4169,41.9047
Abruzzo,IT7140123,Monte Sorbo (Monti Frentani),,1329,0,14.5322,41.9944
Abruzzo,IT7140126,Gessi di Lentella,,436,0,14.6861,41.9972
Abruzzo,IT7140127,Fiume Trigno (medio e basso corso),,996,0,14.6647,41.9442
Abruzzo,IT7140203,Maiella,,36119,0,14.1139,42.0817
Abruzzo,IT7140210,Monti Frentani e Fiume Treste,,4644,0,14.5397,41.9289
Abruzzo,IT7140211,Monte Pallano e Lecceta d'Isca d'Archi,,3270,0,14.3864,42.0386
Abruzzo,IT7140212,Abetina di Rosello e Cascate del Rio Verde,,2012,0,14.3706,41.8922
Abruzzo,IT7140214,Gole di Pennadomo e Torricella Peligna,,269,0,14.3247,42.0156
Abruzzo,IT7140215,Lago di Serranella e Colline di Guarenna,,1092,0,14.3003,42.1322
Molise,IT7211115,Pineta di Isernia,,32,0,14.2475,41.5878
Molise,IT7211120,Torrente Verrino,sì,93,3,14.4278,41.7583
Molise,IT7211129,Gola di Chiauci,sì,120,0,14.3942,41.6772
Molise,IT7212121,Gruppo della Meta - Catena delle Mainarde,,3548,0,14.0086,41.6564
Molise,IT7212124,Bosco Monte di Mezzo-Monte Miglio-Pennataro-Monte Capraro-Monte Cavallerizzo,sì,3954,0,14.2086,41.7692
Molise,IT7212125,Pesche - MonteTotila,sì,2328,0,14.2839,41.6406
Molise,IT7212126,Pantano Zittola - Feudo Valcocchiara,,1246,0,14.0928,41.7083
Molise,IT7212128,Fiume Volturno dalle sorgenti al Fiume Cavaliere,sì,805,0,14.0967,41.6031
Molise,IT7212130,Bosco La Difesa - C. Lucina - La Romana,,1332,0,14.1950,41.6022
Molise,IT7212132,Pantano Torrente Molina,sì,177,0,14.3253,41.6267
Molise,IT7212133,Torrente Tirino (Forra) - Monte Ferrante,sì,145,4,14.2925,41.7072
Molise,IT7212134,Bosco di Collemeluccio - Selvapiana - Castiglione - La Cocozza,sì,6239,0,14.3600,41.7336
Molise,IT7212135,Montagnola Molisana,sì,6586,0,14.3964,41.6114
Molise,IT7212139,Fiume Trigno località Cannavine,sì,410,0,14.4367,41.7028
Molise,IT7212140,Morgia di Bagnoli,sì,27,0,14.4567,41.7064
Molise,IT7212168,Valle Porcina - Torrente Vandra - Cesarata,sì,1480,0,14.1481,41.5783
Molise,IT7212169,Monte S. Paolo - Monte La Falconara,sì,985,0,14.0700,41.5875
Molise,IT7212170,Forra di Rio Chiaro,sì,47,5,14.1017,41.5789
Molise,IT7212171,Monte Corno - Monte Sammucro,sì,1356,0,14.0136,41.4847
Molise,IT7212172,Monte Cesima,sì,676,0,14.0292,41.4208
Molise,IT7212174,Cesa Martino,sì,1097,0,14.0797,41.5278
Molise,IT7212175,Il Serrone,sì,362,0,14.0364,41.5369
Molise,IT7212176,Rio S. Bartolomeo,sì,75,6,14.0556,41.4508
Molise,IT7212177,Sorgente sulfurea di Triverno,sì,1.08,0,14.1150,41.5000
Molise,IT7212178,Pantano del Carpino -Torrente Carpino,sì,194,0,14.2839,41.5861
Molise,IT7212297,Colle Geppino - Bosco Popolo,sì,427,0,14.4417,41.5308
Molise,IT7218213,Isola della Fonte della Luna,sì,867,0,14.1714,41.8300
Molise,IT7218215,Abeti Soprani - Monte Campo - Monte Castelbarone - Sorgenti del Verde,sì,3033,0,14.3261,41.8547
Molise,IT7218217,Bosco Vallazzuna,sì,292,0,14.3111,41.8869
Molise,IT7222101,Bosco la Difesa,sì,458,0,14.5783,41.5839
Molise,IT7222102,Bosco Mazzocca - Castelvetere,sì,822,0,14.8706,41.4386
Molise,IT7222103,Bosco di Cercemaggiore - Castelpagano,sì,500,0,14.7761,41.4336
Molise,IT7222104,Torrente Tappino - Colle Ricchetta,sì,347,0,14.8219,41.5703
Molise,IT7222105,Pesco della Carta,sì,11,0,14.8586,41.4661
Molise,IT7222106,Toppo Fornelli,sì,19,0,14.9217,41.4975
Molise,IT7222108,Calanchi Succida - Tappino,sì,229,0,14.8911,41.5228
Molise,IT7222109,Monte Saraceno,sì,241,0,14.7414,41.4556
Molise,IT7222110,S. Maria delle Grazie,sì,55,0,14.7758,41.5172
Molise,IT7222111,Località Boschetto,sì,544,0,14.8717,41.5628
Molise,IT7222118,Rocca di Monteverde,sì,68,0,14.6406,41.5042
Molise,IT7222124,Vallone S. Maria,,1973,0,15.0125,41.6517
Molise,IT7222125,Rocca Monforte,,26,0,14.6539,41.5639
Molise,IT7222127,Fiume Trigno (confluenza Verrino - Castellelce),sì,871,0,14.5689,41.8169
Molise,IT7222130,Lago Calcarelle,sì,2.93,0,14.7992,41.4517
Molise,IT7222210,Cerreta di Acquaviva,sì,105,0,14.7250,41.8661
Molise,IT7222211,Monte Mauro - Selva di Montefalcone,,502,0,14.6842,41.8486
Molise,IT7222212,Colle Gessaro,sì,664,0,14.7503,41.9767
Molise,IT7222213,Calanchi di Montenero,sì,121,0,14.7894,41.9475
Molise,IT7222214,Calanchi Pisciarello - Macchia Manes,,523,0,14.9014,41.8814
Molise,IT7222215,Calanchi Lamaturo,,623,0,14.8144,41.8542
Molise,IT7222216,Foce Biferno - Litorale di Campomarino,,817,0,15.0411,41.9661
Molise,IT7222217,Foce Saccione - Bonifica Ramitelli,,870,0,15.0989,41.9283
Molise,IT7222236,M. di Trivento - B. Difesa C.S. Pietro - B. Fiorano - B. Ferrara,sì,3111,0,14.6317,41.7358
Molise,IT7222237,Fiume Biferno (confluenza Cigno - alla foce esclusa),,133,7,14.9967,41.9339
Molise,IT7222238,Torrente Rivo,,917,0,14.5700,41.7408
Molise,IT7222241,La Civita,sì,68,0,14.4572,41.6589
Molise,IT7222242,Morgia di Pietracupa - Morgia di Pietravalle,sì,269,0,14.5217,41.6947
Molise,IT7222244,Calanchi Vallacchione di Lucito,sì,218,0,14.6722,41.7219
Molise,IT7222246,Boschi di Pesco del Corvo,sì,255,0,14.5600,41.6114
Molise,IT7222247,Valle Biferno da confluenza Torrente Quirino al Lago Guardalfiera - Torrente Rio,sì,368,37,14.5550,41.5831
Molise,IT7222248,Lago di Occhito,sì,2454,0,14.9286,41.5678
Molise,IT7222249,Lago di Guardialfiera - M. Peloso,,2848,0,14.8217,41.7953
Molise,IT7222250,Bosco Casale - Cerro del Ruccolo,,866,0,14.8767,41.7319
Molise,IT7222251,Bosco Difesa (Ripabottoni),sì,830,0,14.8086,41.6714
Molise,IT7222252,Bosco Cerreto,sì,1076,0,14.8350,41.6258
Molise,IT7222253,Bosco Ficarola,sì,717,0,14.9214,41.6700
Molise,IT7222254,Torrente Cigno,,268,12,14.9892,41.8492
Molise,IT7222256,Calanchi di Civitacampomarano,,578,0,14.6694,41.7631
Molise,IT7222257,Monte Peloso,,32,0,14.7661,41.7367
Molise,IT7222258,Bosco S. Martino e S. Nazzario,,928,0,14.7500,41.8086
Molise,IT7222260,Calanchi di Castropignano e Limosano,sì,171,0,14.5778,41.6492
Molise,IT7222261,Morgia dell'Eremita,,12,0,14.7439,41.7436
Molise,IT7222262,Morge Ternosa e S. Michele,sì,78,0,14.6997,41.7028
Molise,IT7222263,Colle Crocella,sì,293,0,14.9522,41.6664
Molise,IT7222264,Boschi di Castellino e Morrone,sì,2761,0,14.7411,41.6669
Molise,IT7222265,Torrente Tona,sì,393,9,15.0778,41.7222
Molise,IT7222266,Boschi tra Fiume Saccione e Torrente Tona,sì,993,0,15.0867,41.7556
Molise,IT7222267,Località Fantina - Fiume Fortore,sì,365,0,15.0994,41.6831
Molise,IT7222287,La Gallinola - Monte Miletto - Monti del Matese,,25002,0,14.3908,41.4650
Molise,IT7222295,Monte Vairano,,692,0,14.6028,41.5531
Molise,IT7222296,Sella di Vinchiaturo,sì,978,0,14.5928,41.4528
Molise,IT7228221,Foce Trigno - Marina di Petacciato,,747,0,14.8336,42.0422
Molise,IT7228226,Macchia Nera - Colle Serracina,sì,525,0,14.6744,41.9489
Molise,IT7228228,Bosco Tanassi,,126,0,14.9444,41.8972
Molise,IT7228229,Valle Biferno dalla diga a Guglionesi,,356,12,14.8953,41.8644
Campania,IT8010004,Bosco di S. Silvestro,,81,0,14.3314,41.1022
Campania,IT8010005,Catena di Monte Cesima,,3427,0,14.0164,41.4117
Campania,IT8010006,Catena di Monte Maggiore,,5184,0,14.2142,41.2006
